Team,SleeperTeamName,RosterID,LeagueID,Position,Player,PlayerID,Week,Year,Conference,Points,TeamPoints
Kansas,,3,1194778669893283840,RB,Travis Etienne,7543,10,2025,Big 12,15.7,152.3
Kansas,,3,1194778669893283840,RB,TreVeyon Henderson,12529,10,2025,Big 12,28.0,152.3
Kansas,,3,1194778669893283840,TE,Oronde Gadsden,12493,10,2025,Big 12,4.3,152.3
Kansas,,3,1194778669893283840,WR,Chris Olave,8144,10,2025,Big 12,21.4,152.3
Kansas,,3,1194778669893283840,WR,Drake London,8112,10,2025,Big 12,24.4,152.3
Kansas,,3,1194778669893283840,WR,Emeka Egbuka,12514,10,2025,Big 12,23.5,152.3
Kansas,,3,1194778669893283840,WR,Jaxon Smith-Njigba,9488,10,2025,Big 12,20.3,152.3
Kansas State,,9,1194778669893283840,QB,Jordan Love,6804,10,2025,Big 12,7.84,164.18
Kansas State,,9,1194778669893283840,QB,Lamar Jackson,4881,10,2025,Big 12,16.64,164.18
Kansas State,,9,1194778669893283840,RB,Bijan Robinson,9509,10,2025,Big 12,10.8,164.18
Kansas State,,9,1194778669893283840,RB,Jahmyr Gibbs,9221,10,2025,Big 12,38.2,164.18
Kansas State,,9,1194778669893283840,RB,Jonathan Taylor,6813,10,2025,Big 12,49.6,164.18
Kansas State,,9,1194778669893283840,TE,Trey McBride,8130,10,2025,Big 12,27.7,164.18
Kansas State,,9,1194778669893283840,WR,Josh Downs,9500,10,2025,Big 12,1.3,164.18
Kansas State,,9,1194778669893283840,WR,Zay Flowers,9997,10,2025,Big 12,12.1,164.18
Oklahoma State,,5,1194778669893283840,QB,Daniel Jones,5870,10,2025,Big 12,16.5,90.46
Oklahoma State,,5,1194778669893283840,QB,Justin Fields,7591,10,2025,Big 12,7.96,90.46
Oklahoma State,,5,1194778669893283840,RB,J.K. Dobbins,6806,10,2025,Big 12,9.4,90.46
Oklahoma State,,5,1194778669893283840,RB,Rachaad White,8136,10,2025,Big 12,10.4,90.46
Oklahoma State,,5,1194778669893283840,TE,Ja'Tavion Sanders,11600,10,2025,Big 12,8.2,90.46
Oklahoma State,,5,1194778669893283840,WR,Deebo Samuel,5872,10,2025,Big 12,12.9,90.46
Oklahoma State,,5,1194778669893283840,WR,Justin Jefferson,6794,10,2025,Big 12,7.7,90.46
Oklahoma State,,5,1194778669893283840,WR,Puka Nacua,9493,10,2025,Big 12,17.4,90.46
TCU,,7,1194778669893283840,QB,Jared Goff,3163,10,2025,Big 12,24.8,112.64
TCU,,7,1194778669893283840,QB,Josh Allen,4984,10,2025,Big 12,20.34,112.64
TCU,,7,1194778669893283840,RB,James Cook,8138,10,2025,Big 12,10.7,112.64
TCU,,7,1194778669893283840,RB,Kyren Williams,8150,10,2025,Big 12,22.4,112.64
TCU,,7,1194778669893283840,TE,Mark Andrews,5012,10,2025,Big 12,10.4,112.64
TCU,,7,1194778669893283840,WR,A.J. Brown,5859,10,2025,Big 12,3.3,112.64
TCU,,7,1194778669893283840,WR,Amon-Ra St. Brown,7547,10,2025,Big 12,16.8,112.64
TCU,,7,1194778669893283840,WR,Michael Pittman,6819,10,2025,Big 12,3.9,112.64
Texas Tech,,4,1194778669893283840,QB,Caleb Williams,11560,10,2025,Big 12,25.1,139.2
Texas Tech,,4,1194778669893283840,RB,David Montgomery,5892,10,2025,Big 12,10.1,139.2
Texas Tech,,4,1194778669893283840,RB,De'Von Achane,9226,10,2025,Big 12,40.5,139.2
Texas Tech,,4,1194778669893283840,TE,Dallas Goedert,5022,10,2025,Big 12,8.3,139.2
Texas Tech,,4,1194778669893283840,TE,Jonnu Smith,4144,10,2025,Big 12,1.4,139.2
Texas Tech,,4,1194778669893283840,WR,DeVonta Smith,7525,10,2025,Big 12,16.9,139.2
Texas Tech,,4,1194778669893283840,WR,Marvin Harrison,11628,10,2025,Big 12,14.3,139.2
Texas Tech,,4,1194778669893283840,WR,Nico Collins,7569,10,2025,Big 12,22.6,139.2
UCF,,10,1194778669893283840,QB,Trevor Lawrence,7523,10,2025,Big 12,10.82,83.5
UCF,,10,1194778669893283840,QB,Tyler Shough,12545,10,2025,Big 12,18.98,83.5
UCF,,10,1194778669893283840,RB,Kenneth Gainwell,7567,10,2025,Big 12,2.4,83.5
UCF,,10,1194778669893283840,RB,RJ Harvey,12489,10,2025,Big 12,3.8,83.5
UCF,,10,1194778669893283840,TE,George Kittle,4217,10,2025,Big 12,23.4,83.5
UCF,,10,1194778669893283840,WR,Darnell Mooney,7090,10,2025,Big 12,2.7,83.5
UCF,,10,1194778669893283840,WR,Quentin Johnston,9754,10,2025,Big 12,9.2,83.5
UCF,,10,1194778669893283840,WR,Wan'Dale Robinson,8126,10,2025,Big 12,12.2,83.5
West Virginia,,2,1194778669893283840,QB,Jake Browning,6111,10,2025,Big 12,0.0,29.8
West Virginia,,2,1194778669893283840,RB,Emanuel Wilson,11435,10,2025,Big 12,1.4,29.8
West Virginia,,2,1194778669893283840,RB,Kyle Monangai,12534,10,2025,Big 12,8.8,29.8
West Virginia,,2,1194778669893283840,RB,Ollie Gordon,12495,10,2025,Big 12,-0.3,29.8
West Virginia,,2,1194778669893283840,TE,Zach Ertz,1339,10,2025,Big 12,9.4,29.8
West Virginia,,2,1194778669893283840,WR,Christian Watson,8167,10,2025,Big 12,6.5,29.8
West Virginia,,2,1194778669893283840,WR,Rashod Bateman,7571,10,2025,Big 12,4.0,29.8
West Virginia,,2,1194778669893283840,WR,Tory Horton,12497,10,2025,Big 12,0.0,29.8
BYU,,6,1194778669893283840,QB,Geno Smith,1373,11,2025,Big 12,13.92,61.54
BYU,,6,1194778669893283840,QB,Marcus Mariota,2307,11,2025,Big 12,16.42,61.54
BYU,,6,1194778669893283840,RB,Javonte Williams,7588,11,2025,Big 12,10.3,61.54
BYU,,6,1194778669893283840,RB,Josh Jacobs,5850,11,2025,Big 12,4.0,61.54
BYU,,6,1194778669893283840,RB,Kimani Vidal,11647,11,2025,Big 12,3.2,61.54
BYU,,6,1194778669893283840,TE,Brock Wright,7891,11,2025,Big 12,2.8,61.54
BYU,,6,1194778669893283840,WR,Courtland Sutton,5045,11,2025,Big 12,9.9,61.54
BYU,,6,1194778669893283840,WR,Ricky Pearsall,11638,11,2025,Big 12,1.0,61.54
Baylor,,1,1194778669893283840,QB,J.J. McCarthy,11565,11,2025,Big 12,8.0,106.5
Baylor,,1,1194778669893283840,QB,Michael Penix,11559,11,2025,Big 12,7.9,106.5
Baylor,,1,1194778669893283840,RB,Ashton Jeanty,12527,11,2025,Big 12,9.4,106.5
Baylor,,1,1194778669893283840,RB,Christian McCaffrey,4034,11,2025,Big 12,35.1,106.5
Baylor,,1,1194778669893283840,RB,Saquon Barkley,4866,11,2025,Big 12,10.0,106.5
Baylor,,1,1194778669893283840,TE,Brock Bowers,11604,11,2025,Big 12,14.2,106.5
Baylor,,1,1194778669893283840,WR,CeeDee Lamb,6786,11,2025,Big 12,17.6,106.5
Baylor,,1,1194778669893283840,WR,Ladd McConkey,11635,11,2025,Big 12,4.3,106.5
Cincinnati,,11,1194778669893283840,QB,Drake Maye,11564,11,2025,Big 12,15.44,105.72
Cincinnati,,11,1194778669893283840,QB,Jacoby Brissett,3257,11,2025,Big 12,23.88,105.72
Cincinnati,,11,1194778669893283840,RB,Jaylen Warren,8228,11,2025,Big 12,8.7,105.72
Cincinnati,,11,1194778669893283840,RB,Rico Dowdle,7021,11,2025,Big 12,15.0,105.72
Cincinnati,,11,1194778669893283840,TE,Evan Engram,4066,11,2025,Big 12,7.3,105.72
Cincinnati,,11,1194778669893283840,WR,Rashee Rice,10229,11,2025,Big 12,9.8,105.72
Cincinnati,,11,1194778669893283840,WR,Rome Odunze,11620,11,2025,Big 12,6.1,105.72
Cincinnati,,11,1194778669893283840,WR,Stefon Diggs,2449,11,2025,Big 12,19.5,105.72
Houston,,12,1194778669893283840,QB,Baker Mayfield,4892,11,2025,Big 12,17.82,78.12
Houston,,12,1194778669893283840,QB,Jalen Hurts,6904,11,2025,Big 12,14.5,78.12
Houston,,12,1194778669893283840,RB,Woody Marks,12474,11,2025,Big 12,6.1,78.12
Houston,,12,1194778669893283840,RB,Zonovan Knight,8122,11,2025,Big 12,14.5,78.12
Houston,,12,1194778669893283840,TE,Pat Freiermuth,7600,11,2025,Big 12,2.9,78.12
Houston,,12,1194778669893283840,WR,DK Metcalf,5846,11,2025,Big 12,9.9,78.12
Houston,,12,1194778669893283840,WR,Elic Ayomanor,12499,11,2025,Big 12,3.1,78.12
Houston,,12,1194778669893283840,WR,Keenan Allen,1479,11,2025,Big 12,9.3,78.12
Iowa State,,8,1194778669893283840,QB,Bryce Young,9228,11,2025,Big 12,31.82,74.98
Iowa State,,8,1194778669893283840,QB,Sam Darnold,4943,11,2025,Big 12,8.26,74.98
Iowa State,,8,1194778669893283840,RB,Breece Hall,8155,11,2025,Big 12,8.4,74.98
Iowa State,,8,1194778669893283840,RB,Tony Pollard,5967,11,2025,Big 12,5.6,74.98
Iowa State,,8,1194778669893283840,TE,Chig Okonkwo,8210,11,2025,Big 12,8.6,74.98
Iowa State,,8,1194778669893283840,TE,Kyle Pitts,7553,11,2025,Big 12,3.4,74.98
Iowa State,,8,1194778669893283840,WR,Jaylen Waddle,7526,11,2025,Big 12,8.2,74.98
Iowa State,,8,1194778669893283840,WR,Khalil Shakir,8134,11,2025,Big 12,0.7,74.98
Kansas,,3,1194778669893283840,QB,Justin Herbert,6797,11,2025,Big 12,4.34,124.88
Kansas,,3,1194778669893283840,QB,Patrick Mahomes,4046,11,2025,Big 12,14.34,124.88
Kansas,,3,1194778669893283840,RB,Travis Etienne,7543,11,2025,Big 12,19.3,124.88
Kansas,,3,1194778669893283840,RB,TreVeyon Henderson,12529,11,2025,Big 12,32.3,124.88
Kansas,,3,1194778669893283840,TE,Oronde Gadsden,12493,11,2025,Big 12,6.1,124.88
Kansas,,3,1194778669893283840,WR,Drake London,8112,11,2025,Big 12,18.9,124.88
Kansas,,3,1194778669893283840,WR,Emeka Egbuka,12514,11,2025,Big 12,9.0,124.88
Kansas,,3,1194778669893283840,WR,Jaxon Smith-Njigba,9488,11,2025,Big 12,20.6,124.88
Kansas State,,9,1194778669893283840,QB,Joe Flacco,19,11,2025,Big 12,10.86,130.58
Kansas State,,9,1194778669893283840,QB,Lamar Jackson,4881,11,2025,Big 12,6.72,130.58
Kansas State,,9,1194778669893283840,RB,Bijan Robinson,9509,11,2025,Big 12,30.3,130.58
Kansas State,,9,1194778669893283840,RB,D'Andre Swift,6790,11,2025,Big 12,9.0,130.58
Kansas State,,9,1194778669893283840,RB,Jahmyr Gibbs,9221,11,2025,Big 12,19.6,130.58
Kansas State,,9,1194778669893283840,TE,Trey McBride,8130,11,2025,Big 12,27.5,130.58
Kansas State,,9,1194778669893283840,WR,Tee Higgins,6801,11,2025,Big 12,15.3,130.58
Kansas State,,9,1194778669893283840,WR,Zay Flowers,9997,11,2025,Big 12,11.3,130.58
Oklahoma State,,5,1194778669893283840,QB,Justin Fields,7591,11,2025,Big 12,19.34,98.18
Oklahoma State,,5,1194778669893283840,QB,Tua Tagovailoa,6768,11,2025,Big 12,6.84,98.18
Oklahoma State,,5,1194778669893283840,RB,Aaron Jones,4199,11,2025,Big 12,11.1,98.18
Oklahoma State,,5,1194778669893283840,RB,Rachaad White,8136,11,2025,Big 12,8.2,98.18
Oklahoma State,,5,1194778669893283840,TE,Noah Fant,5857,11,2025,Big 12,6.6,98.18
Oklahoma State,,5,1194778669893283840,WR,Deebo Samuel,5872,11,2025,Big 12,20.7,98.18
Oklahoma State,,5,1194778669893283840,WR,Justin Jefferson,6794,11,2025,Big 12,11.1,98.18
Oklahoma State,,5,1194778669893283840,WR,Puka Nacua,9493,11,2025,Big 12,14.3,98.18
TCU,,7,1194778669893283840,QB,Jared Goff,3163,11,2025,Big 12,13.1,134.58
TCU,,7,1194778669893283840,QB,Josh Allen,4984,11,2025,Big 12,44.68,134.58
TCU,,7,1194778669893283840,RB,James Cook,8138,11,2025,Big 12,20.4,134.58
TCU,,7,1194778669893283840,RB,Kyren Williams,8150,11,2025,Big 12,16.6,134.58
TCU,,7,1194778669893283840,TE,Mark Andrews,5012,11,2025,Big 12,15.7,134.58
TCU,,7,1194778669893283840,WR,A.J. Brown,5859,11,2025,Big 12,11.9,134.58
TCU,,7,1194778669893283840,WR,Amon-Ra St. Brown,7547,11,2025,Big 12,6.2,134.58
TCU,,7,1194778669893283840,WR,Ja'Marr Chase,7564,11,2025,Big 12,6.0,134.58
Texas Tech,,4,1194778669893283840,QB,Caleb Williams,11560,11,2025,Big 12,10.32,119.12
Texas Tech,,4,1194778669893283840,RB,Chase Brown,9224,11,2025,Big 12,18.7,119.12
Texas Tech,,4,1194778669893283840,RB,David Montgomery,5892,11,2025,Big 12,4.7,119.12
Texas Tech,,4,1194778669893283840,RB,De'Von Achane,9226,11,2025,Big 12,21.5,119.12
Texas Tech,,4,1194778669893283840,TE,Dallas Goedert,5022,11,2025,Big 12,4.4,119.12
Texas Tech,,4,1194778669893283840,WR,DeVonta Smith,7525,11,2025,Big 12,1.8,119.12
Texas Tech,,4,1194778669893283840,WR,Michael Wilson,10232,11,2025,Big 12,33.5,119.12
Texas Tech,,4,1194778669893283840,WR,Nico Collins,7569,11,2025,Big 12,24.2,119.12
UCF,,10,1194778669893283840,QB,Trevor Lawrence,7523,11,2025,Big 12,16.02,103.62
UCF,,10,1194778669893283840,RB,Kareem Hunt,4098,11,2025,Big 12,13.2,103.62
UCF,,10,1194778669893283840,RB,Kenneth Gainwell,7567,11,2025,Big 12,29.5,103.62
UCF,,10,1194778669893283840,RB,RJ Harvey,12489,11,2025,Big 12,8.0,103.62
UCF,,10,1194778669893283840,TE,George Kittle,4217,11,2025,Big 12,24.7,103.62
UCF,,10,1194778669893283840,TE,Harold Fannin,12506,11,2025,Big 12,4.6,103.62
UCF,,10,1194778669893283840,WR,Quentin Johnston,9754,11,2025,Big 12,0.0,103.62
UCF,,10,1194778669893283840,WR,Wan'Dale Robinson,8126,11,2025,Big 12,7.6,103.62
West Virginia,,2,1194778669893283840,QB,Jake Browning,6111,11,2025,Big 12,0.0,63.9
West Virginia,,2,1194778669893283840,RB,Emanuel Wilson,11435,11,2025,Big 12,13.9,63.9
West Virginia,,2,1194778669893283840,RB,Kyle Monangai,12534,11,2025,Big 12,10.7,63.9
West Virginia,,2,1194778669893283840,RB,Ollie Gordon,12495,11,2025,Big 12,10.5,63.9
West Virginia,,2,1194778669893283840,TE,Zach Ertz,1339,11,2025,Big 12,8.2,63.9
West Virginia,,2,1194778669893283840,WR,Christian Watson,8167,11,2025,Big 12,20.6,63.9
West Virginia,,2,1194778669893283840,WR,Rashod Bateman,7571,11,2025,Big 12,0.0,63.9
West Virginia,,2,1194778669893283840,WR,Tory Horton,12497,11,2025,Big 12,0.0,63.9
BYU,,6,1194778669893283840,QB,Geno Smith,1373,12,2025,Big 12,14.2,74.08
BYU,,6,1194778669893283840,QB,Tyrod Taylor,827,12,2025,Big 12,13.78,74.08
BYU,,6,1194778669893283840,RB,Alvin Kamara,4035,12,2025,Big 12,3.5,74.08
BYU,,6,1194778669893283840,RB,Javonte Williams,7588,12,2025,Big 12,12.1,74.08
BYU,,6,1194778669893283840,RB,Rhamondre Stevenson,7611,12,2025,Big 12,2.0,74.08
BYU,,6,1194778669893283840,TE,Juwan Johnson,7002,12,2025,Big 12,10.6,74.08
BYU,,6,1194778669893283840,WR,Jauan Jennings,7049,12,2025,Big 12,15.1,74.08
BYU,,6,1194778669893283840,WR,Ricky Pearsall,11638,12,2025,Big 12,2.8,74.08
Baylor,,1,1194778669893283840,QB,J.J. McCarthy,11565,12,2025,Big 12,2.48,124.58
Baylor,,1,1194778669893283840,RB,Ashton Jeanty,12527,12,2025,Big 12,24.8,124.58
Baylor,,1,1194778669893283840,RB,Christian McCaffrey,4034,12,2025,Big 12,27.2,124.58
Baylor,,1,1194778669893283840,RB,Saquon Barkley,4866,12,2025,Big 12,12.4,124.58
Baylor,,1,1194778669893283840,TE,Brock Bowers,11604,12,2025,Big 12,11.5,124.58
Baylor,,1,1194778669893283840,WR,CeeDee Lamb,6786,12,2025,Big 12,11.5,124.58
Baylor,,1,1194778669893283840,WR,Davante Adams,2133,12,2025,Big 12,23.2,124.58
Baylor,,1,1194778669893283840,WR,Tetairoa McMillan,12526,12,2025,Big 12,11.5,124.58
Cincinnati,,11,1194778669893283840,QB,Drake Maye,11564,12,2025,Big 12,16.96,110.34
Cincinnati,,11,1194778669893283840,QB,Jacoby Brissett,3257,12,2025,Big 12,18.68,110.34
Cincinnati,,11,1194778669893283840,RB,Jaylen Warren,8228,12,2025,Big 12,12.8,110.34
Cincinnati,,11,1194778669893283840,RB,Rico Dowdle,7021,12,2025,Big 12,11.4,110.34
Cincinnati,,11,1194778669893283840,TE,Colby Parkinson,6865,12,2025,Big 12,14.1,110.34
Cincinnati,,11,1194778669893283840,WR,Rashee Rice,10229,12,2025,Big 12,24.1,110.34
Cincinnati,,11,1194778669893283840,WR,Rome Odunze,11620,12,2025,Big 12,8.3,110.34
Cincinnati,,11,1194778669893283840,WR,Stefon Diggs,2449,12,2025,Big 12,4.0,110.34
Houston,,12,1194778669893283840,QB,Baker Mayfield,4892,12,2025,Big 12,5.54,86.8
Houston,,12,1194778669893283840,QB,Jalen Hurts,6904,12,2025,Big 12,30.86,86.8
Houston,,12,1194778669893283840,RB,Isaiah Davis,11571,12,2025,Big 12,0.7,86.8
Houston,,12,1194778669893283840,RB,Woody Marks,12474,12,2025,Big 12,7.9,86.8
Houston,,12,1194778669893283840,RB,Zonovan Knight,8122,12,2025,Big 12,13.2,86.8
Houston,,12,1194778669893283840,TE,Pat Freiermuth,7600,12,2025,Big 12,10.9,86.8
Houston,,12,1194778669893283840,WR,DK Metcalf,5846,12,2025,Big 12,14.4,86.8
Houston,,12,1194778669893283840,WR,Darius Slayton,6149,12,2025,Big 12,3.3,86.8
Iowa State,,8,1194778669893283840,QB,Bryce Young,9228,12,2025,Big 12,10.26,76.02
Iowa State,,8,1194778669893283840,QB,Sam Darnold,4943,12,2025,Big 12,17.66,76.02
Iowa State,,8,1194778669893283840,RB,Bhayshul Tuten,12490,12,2025,Big 12,1.7,76.02
Iowa State,,8,1194778669893283840,RB,Breece Hall,8155,12,2025,Big 12,13.9,76.02
Iowa State,,8,1194778669893283840,RB,Tony Pollard,5967,12,2025,Big 12,8.1,76.02
Iowa State,,8,1194778669893283840,TE,Kyle Pitts,7553,12,2025,Big 12,4.5,76.02
Iowa State,,8,1194778669893283840,WR,Chris Godwin,4037,12,2025,Big 12,2.9,76.02
Iowa State,,8,1194778669893283840,WR,Khalil Shakir,8134,12,2025,Big 12,17.0,76.02
Kansas,,3,1194778669893283840,QB,Patrick Mahomes,4046,12,2025,Big 12,18.08,138.68
Kansas,,3,1194778669893283840,RB,Travis Etienne,7543,12,2025,Big 12,20.6,138.68
Kansas,,3,1194778669893283840,RB,TreVeyon Henderson,12529,12,2025,Big 12,11.1,138.68
Kansas,,3,1194778669893283840,TE,David Njoku,4033,12,2025,Big 12,0.0,138.68
Kansas,,3,1194778669893283840,WR,Chris Olave,8144,12,2025,Big 12,16.0,138.68
Kansas,,3,1194778669893283840,WR,Emeka Egbuka,12514,12,2025,Big 12,6.2,138.68
Kansas,,3,1194778669893283840,WR,George Pickens,8137,12,2025,Big 12,29.6,138.68
Kansas,,3,1194778669893283840,WR,Jaxon Smith-Njigba,9488,12,2025,Big 12,37.1,138.68
Kansas State,,9,1194778669893283840,QB,Jordan Love,6804,12,2025,Big 12,7.06,129.88
Kansas State,,9,1194778669893283840,QB,Lamar Jackson,4881,12,2025,Big 12,7.22,129.88
Kansas State,,9,1194778669893283840,RB,Bijan Robinson,9509,12,2025,Big 12,14.7,129.88
Kansas State,,9,1194778669893283840,RB,Jahmyr Gibbs,9221,12,2025,Big 12,55.4,129.88
Kansas State,,9,1194778669893283840,RB,Jonathan Taylor,6813,12,2025,Big 12,8.6,129.88
Kansas State,,9,1194778669893283840,TE,Trey McBride,8130,12,2025,Big 12,16.9,129.88
Kansas State,,9,1194778669893283840,WR,Tee Higgins,6801,12,2025,Big 12,8.1,129.88
Kansas State,,9,1194778669893283840,WR,Zay Flowers,9997,12,2025,Big 12,11.9,129.88
Oklahoma State,,5,1194778669893283840,QB,Brock Purdy,8183,12,2025,Big 12,10.32,68.96
Oklahoma State,,5,1194778669893283840,QB,Daniel Jones,5870,12,2025,Big 12,16.84,68.96
Oklahoma State,,5,1194778669893283840,RB,Aaron Jones,4199,12,2025,Big 12,8.7,68.96
Oklahoma State,,5,1194778669893283840,RB,Rachaad White,8136,12,2025,Big 12,5.2,68.96
Oklahoma State,,5,1194778669893283840,TE,Noah Fant,5857,12,2025,Big 12,1.9,68.96
Oklahoma State,,5,1194778669893283840,WR,Justin Jefferson,6794,12,2025,Big 12,8.8,68.96
Oklahoma State,,5,1194778669893283840,WR,Puka Nacua,9493,12,2025,Big 12,16.7,68.96
Oklahoma State,,5,1194778669893283840,WR,Rashid Shaheed,8676,12,2025,Big 12,0.5,68.96
TCU,,7,1194778669893283840,QB,Jared Goff,3163,12,2025,Big 12,18.16,126.68
TCU,,7,1194778669893283840,QB,Josh Allen,4984,12,2025,Big 12,10.12,126.68
TCU,,7,1194778669893283840,RB,James Cook,8138,12,2025,Big 12,21.9,126.68
TCU,,7,1194778669893283840,RB,Kyren Williams,8150,12,2025,Big 12,5.8,126.68
TCU,,7,1194778669893283840,TE,Mark Andrews,5012,12,2025,Big 12,2.1,126.68
TCU,,7,1194778669893283840,WR,A.J. Brown,5859,12,2025,Big 12,25.0,126.68
TCU,,7,1194778669893283840,WR,Amon-Ra St. Brown,7547,12,2025,Big 12,29.9,126.68
TCU,,7,1194778669893283840,WR,Michael Pittman,6819,12,2025,Big 12,13.7,126.68
Texas Tech,,4,1194778669893283840,QB,Caleb Williams,11560,12,2025,Big 12,21.66,110.66
Texas Tech,,4,1194778669893283840,RB,Chase Brown,9224,12,2025,Big 12,15.0,110.66
Texas Tech,,4,1194778669893283840,RB,David Montgomery,5892,12,2025,Big 12,6.7,110.66
Texas Tech,,4,1194778669893283840,TE,Dallas Goedert,5022,12,2025,Big 12,4.0,110.66
Texas Tech,,4,1194778669893283840,WR,DeVonta Smith,7525,12,2025,Big 12,14.9,110.66
Texas Tech,,4,1194778669893283840,WR,Michael Wilson,10232,12,2025,Big 12,21.8,110.66
Texas Tech,,4,1194778669893283840,WR,Nico Collins,7569,12,2025,Big 12,8.5,110.66
Texas Tech,,4,1194778669893283840,WR,Parker Washington,9487,12,2025,Big 12,18.1,110.66
UCF,,10,1194778669893283840,QB,Trevor Lawrence,7523,12,2025,Big 12,20.14,131.66
UCF,,10,1194778669893283840,QB,Tyler Shough,12545,12,2025,Big 12,8.92,131.66
UCF,,10,1194778669893283840,RB,Kareem Hunt,4098,12,2025,Big 12,20.0,131.66
UCF,,10,1194778669893283840,RB,Kenneth Gainwell,7567,12,2025,Big 12,18.2,131.66
UCF,,10,1194778669893283840,TE,George Kittle,4217,12,2025,Big 12,13.8,131.66
UCF,,10,1194778669893283840,WR,Alec Pierce,8142,12,2025,Big 12,3.6,131.66
UCF,,10,1194778669893283840,WR,Darnell Mooney,7090,12,2025,Big 12,16.4,131.66
UCF,,10,1194778669893283840,WR,Wan'Dale Robinson,8126,12,2025,Big 12,30.6,131.66
West Virginia,,2,1194778669893283840,QB,Jake Browning,6111,12,2025,Big 12,0.56,49.76
West Virginia,,2,1194778669893283840,RB,Emanuel Wilson,11435,12,2025,Big 12,26.5,49.76
West Virginia,,2,1194778669893283840,RB,Kyle Monangai,12534,12,2025,Big 12,10.8,49.76
West Virginia,,2,1194778669893283840,TE,Tommy Tremble,7694,12,2025,Big 12,0.0,49.76
West Virginia,,2,1194778669893283840,WR,Christian Watson,8167,12,2025,Big 12,9.9,49.76
West Virginia,,2,1194778669893283840,WR,Marquise Brown,5848,12,2025,Big 12,2.0,49.76
West Virginia,,2,1194778669893283840,WR,Rashod Bateman,7571,12,2025,Big 12,0.0,49.76
BYU,,6,1194778669893283840,QB,Bo Nix,11563,13,2025,Big 12,17.44,108.44
BYU,,6,1194778669893283840,QB,Geno Smith,1373,13,2025,Big 12,13.0,108.44
BYU,,6,1194778669893283840,RB,Javonte Williams,7588,13,2025,Big 12,17.0,108.44
BYU,,6,1194778669893283840,RB,Josh Jacobs,5850,13,2025,Big 12,10.1,108.44
BYU,,6,1194778669893283840,RB,Kimani Vidal,11647,13,2025,Big 12,20.7,108.44
BYU,,6,1194778669893283840,TE,Juwan Johnson,7002,13,2025,Big 12,8.9,108.44
BYU,,6,1194778669893283840,WR,Courtland Sutton,5045,13,2025,Big 12,17.2,108.44
BYU,,6,1194778669893283840,WR,Troy Franklin,11627,13,2025,Big 12,4.1,108.44
Baylor,,1,1194778669893283840,QB,Max Brosmer,12775,13,2025,Big 12,0.94,115.64
Baylor,,1,1194778669893283840,RB,Ashton Jeanty,12527,13,2025,Big 12,12.1,115.64
Baylor,,1,1194778669893283840,RB,Christian McCaffrey,4034,13,2025,Big 12,17.4,115.64
Baylor,,1,1194778669893283840,RB,Saquon Barkley,4866,13,2025,Big 12,5.6,115.64
Baylor,,1,1194778669893283840,TE,Brock Bowers,11604,13,2025,Big 12,22.3,115.64
Baylor,,1,1194778669893283840,WR,CeeDee Lamb,6786,13,2025,Big 12,24.2,115.64
Baylor,,1,1194778669893283840,WR,Davante Adams,2133,13,2025,Big 12,21.8,115.64
Baylor,,1,1194778669893283840,WR,Tetairoa McMillan,12526,13,2025,Big 12,11.3,115.64
Cincinnati,,11,1194778669893283840,QB,Drake Maye,11564,13,2025,Big 12,20.48,107.92
Cincinnati,,11,1194778669893283840,QB,Jacoby Brissett,3257,13,2025,Big 12,20.64,107.92
Cincinnati,,11,1194778669893283840,RB,Jaylen Warren,8228,13,2025,Big 12,12.4,107.92
Cincinnati,,11,1194778669893283840,RB,Rico Dowdle,7021,13,2025,Big 12,9.9,107.92
Cincinnati,,11,1194778669893283840,TE,Colby Parkinson,6865,13,2025,Big 12,6.7,107.92
Cincinnati,,11,1194778669893283840,WR,Rashee Rice,10229,13,2025,Big 12,29.4,107.92
Cincinnati,,11,1194778669893283840,WR,Rome Odunze,11620,13,2025,Big 12,2.8,107.92
Cincinnati,,11,1194778669893283840,WR,Stefon Diggs,2449,13,2025,Big 12,5.6,107.92
Houston,,12,1194778669893283840,QB,Baker Mayfield,4892,13,2025,Big 12,14.46,91.86
Houston,,12,1194778669893283840,QB,Jalen Hurts,6904,13,2025,Big 12,17.3,91.86
Houston,,12,1194778669893283840,RB,Devin Neal,12476,13,2025,Big 12,9.9,91.86
Houston,,12,1194778669893283840,RB,Woody Marks,12474,13,2025,Big 12,7.7,91.86
Houston,,12,1194778669893283840,RB,Zonovan Knight,8122,13,2025,Big 12,16.8,91.86
Houston,,12,1194778669893283840,TE,Dalton Schultz,5001,13,2025,Big 12,12.5,91.86
Houston,,12,1194778669893283840,WR,DK Metcalf,5846,13,2025,Big 12,6.2,91.86
Houston,,12,1194778669893283840,WR,Keenan Allen,1479,13,2025,Big 12,7.0,91.86
Iowa State,,8,1194778669893283840,QB,Bryce Young,9228,13,2025,Big 12,22.54,79.16
Iowa State,,8,1194778669893283840,QB,Sam Darnold,4943,13,2025,Big 12,3.12,79.16
Iowa State,,8,1194778669893283840,RB,Bhayshul Tuten,12490,13,2025,Big 12,8.9,79.16
Iowa State,,8,1194778669893283840,RB,Breece Hall,8155,13,2025,Big 12,15.6,79.16
Iowa State,,8,1194778669893283840,RB,Tony Pollard,5967,13,2025,Big 12,5.3,79.16
Iowa State,,8,1194778669893283840,TE,Kyle Pitts,7553,13,2025,Big 12,15.2,79.16
